timestamp,ip,packet_size,request_rate,label
2024-11-06 20:28:14,192.168.0.181,529,92,Normal
2024-11-06 20:28:14,192.168.0.76,1023,81,Port_Scan
2024-11-06 20:28:14,192.168.0.37,1408,53,Normal
2024-11-06 20:28:15,192.168.0.161,688,36,Port_Scan
2024-11-06 20:28:15,192.168.0.77,1358,78,DDOS
2024-11-06 20:28:15,192.168.0.239,888,65,DDOS
2024-11-06 20:28:15,192.168.0.74,1138,89,Port_Scan
2024-11-06 20:28:16,192.168.0.20,1173,26,DDOS
2024-11-06 20:28:16,192.168.0.57,963,96,Port_Scan
2024-11-06 20:28:16,192.168.0.48,1293,87,Port_Scan
2024-11-06 20:28:17,192.168.0.57,657,71,Port_Scan
2024-11-06 20:28:17,192.168.0.243,878,15,DDOS
2024-11-06 20:28:17,192.168.0.56,522,87,DDOS
2024-11-06 20:28:17,192.168.0.37,1034,62,DDOS
2024-11-06 20:28:18,192.168.0.79,1050,23,DDOS
2024-11-06 20:28:18,192.168.0.218,837,9,Port_Scan
2024-11-06 20:28:18,192.168.0.109,609,81,DDOS
2024-11-06 20:28:18,192.168.0.11,570,75,Port_Scan
2024-11-06 20:28:19,192.168.0.28,1276,54,DDOS
2024-11-06 20:28:19,192.168.0.113,669,89,Normal
2024-11-06 20:28:19,192.168.0.254,1271,77,Port_Scan
2024-11-06 20:28:19,192.168.0.101,1147,95,Normal
2024-11-06 20:28:20,192.168.0.109,709,86,Normal
2024-11-06 20:28:20,192.168.0.106,566,72,Port_Scan
2024-11-06 20:28:20,192.168.0.223,1347,81,Normal
2024-11-06 20:28:20,192.168.0.228,1086,77,Port_Scan
2024-11-06 20:28:21,192.168.0.178,1336,77,Normal
2024-11-06 20:28:21,192.168.0.25,1451,13,Normal
2024-11-06 20:28:21,192.168.0.207,972,10,DDOS
2024-11-06 20:28:21,192.168.0.91,1474,2,DDOS
2024-11-06 20:28:22,192.168.0.192,507,27,DDOS
2024-11-06 20:28:22,192.168.0.3,538,26,Port_Scan
2024-11-06 20:28:22,192.168.0.40,505,79,Port_Scan
2024-11-06 20:28:23,192.168.0.6,713,47,Port_Scan
2024-11-06 20:28:23,192.168.0.221,507,11,Port_Scan
2024-11-06 20:28:23,192.168.0.103,1363,17,DDOS
2024-11-06 20:28:23,192.168.0.28,1267,7,Normal
2024-11-06 20:28:24,192.168.0.29,925,28,Port_Scan
2024-11-06 20:28:24,192.168.0.21,1239,93,Port_Scan
2024-11-06 20:28:24,192.168.0.161,1108,75,DDOS
2024-11-06 20:28:24,192.168.0.86,943,33,Port_Scan
2024-11-06 20:28:25,192.168.0.146,1045,81,Normal
2024-11-06 20:28:25,192.168.0.33,1201,29,Normal
2024-11-06 20:28:25,192.168.0.92,1410,12,Port_Scan
2024-11-06 20:28:25,192.168.0.245,1340,52,Normal
2024-11-06 20:28:26,192.168.0.148,1280,95,DDOS
2024-11-06 20:28:26,192.168.0.202,1442,87,Normal
2024-11-06 20:28:26,192.168.0.144,914,89,Port_Scan
2024-11-06 20:28:26,192.168.0.224,1414,42,Port_Scan
2024-11-06 20:28:27,192.168.0.198,724,33,Normal
2024-11-06 20:28:27,192.168.0.9,750,79,DDOS
2024-11-06 20:28:27,192.168.0.155,1056,53,Normal
2024-11-06 20:28:28,192.168.0.170,524,17,DDOS
2024-11-06 20:28:28,192.168.0.168,1099,69,Port_Scan
2024-11-06 20:28:29,192.168.0.105,531,98,Normal
2024-11-06 20:28:29,192.168.0.68,771,47,Normal
2024-11-06 20:28:30,192.168.0.216,907,27,Normal
2024-11-06 20:28:30,192.168.0.33,518,86,Normal
2024-11-06 20:28:31,192.168.0.143,526,62,DDOS
2024-11-06 20:32:37,192.168.0.204,997,15,DDOS
2024-11-06 20:32:37,192.168.0.69,1142,55,Port_Scan
2024-11-06 20:32:38,192.168.0.229,1087,76,DDOS
2024-11-06 20:32:38,192.168.0.232,908,42,DDOS
2024-11-06 20:32:39,192.168.0.115,512,65,DDOS
2024-11-06 20:32:39,192.168.0.136,1257,70,DDOS
2024-11-06 20:32:40,192.168.0.160,1214,82,DDOS
2024-11-06 20:32:40,192.168.0.212,524,28,Normal
2024-11-06 20:32:40,192.168.0.212,520,85,Normal
2024-11-06 20:32:41,192.168.0.108,827,9,Normal
2024-11-06 20:32:41,192.168.0.73,823,78,Normal
2024-11-06 20:32:41,192.168.0.129,1251,36,DDOS
2024-11-06 20:32:41,192.168.0.200,1311,13,Normal
2024-11-06 20:32:42,192.168.0.205,702,79,DDOS
2024-11-06 20:32:42,192.168.0.30,1263,76,DDOS
2024-11-06 20:32:42,192.168.0.199,825,80,Normal
2024-11-06 20:32:42,192.168.0.5,1057,21,Normal
2024-11-06 20:32:43,192.168.0.237,545,93,Normal
2024-11-06 20:32:43,192.168.0.212,1038,44,DDOS
2024-11-06 20:32:43,192.168.0.171,1052,60,Normal
2024-11-06 20:32:43,192.168.0.230,612,37,Port_Scan
2024-11-06 20:32:44,192.168.0.119,1079,91,DDOS
2024-11-06 20:32:44,192.168.0.82,1164,63,Normal
2024-11-06 20:32:44,192.168.0.125,1201,10,Normal
2024-11-06 20:32:44,192.168.0.159,769,5,DDOS
2024-11-06 20:32:45,192.168.0.120,1198,67,Normal
2024-11-06 20:32:45,192.168.0.244,952,33,Port_Scan
2024-11-06 20:32:45,192.168.0.90,1200,89,Normal
2024-11-06 20:32:46,192.168.0.172,946,84,Port_Scan
2024-11-06 20:32:46,192.168.0.52,752,8,Port_Scan
2024-11-06 20:32:46,192.168.0.180,718,81,Port_Scan
2024-11-06 20:32:46,192.168.0.31,1369,4,Normal
2024-11-06 20:32:47,192.168.0.158,1264,13,Normal
2024-11-06 20:32:47,192.168.0.189,682,22,Normal
2024-11-06 20:32:47,192.168.0.232,694,74,DDOS
2024-11-06 20:32:47,192.168.0.216,810,58,Port_Scan
2024-11-06 20:32:48,192.168.0.197,1327,67,Normal
2024-11-06 20:32:48,192.168.0.155,1381,64,Port_Scan
2024-11-06 20:32:48,192.168.0.132,587,18,DDOS
2024-11-06 20:32:48,192.168.0.204,1315,38,Port_Scan
2024-11-06 20:32:49,192.168.0.90,1287,53,Normal
2024-11-06 20:32:49,192.168.0.15,1021,7,Normal
2024-11-06 20:32:49,192.168.0.148,977,86,DDOS
2024-11-06 20:32:49,192.168.0.186,1157,61,Normal
2024-11-06 20:32:50,192.168.0.220,1296,25,Port_Scan
2024-11-06 20:32:50,192.168.0.245,1201,71,Normal
2024-11-06 20:32:50,192.168.0.173,1385,13,Normal
2024-11-06 20:32:50,192.168.0.57,1025,12,DDOS
2024-11-06 20:32:51,192.168.0.212,1003,60,DDOS
2024-11-06 20:32:51,192.168.0.238,804,95,DDOS
2024-11-06 20:32:51,192.168.0.211,1000,7,DDOS
2024-11-06 20:32:51,192.168.0.206,1456,50,Normal
2024-11-06 20:32:52,192.168.0.86,559,75,Port_Scan
2024-11-06 20:32:52,192.168.0.72,882,83,Normal
2024-11-06 20:32:52,192.168.0.5,1262,78,Port_Scan
2024-11-06 20:32:52,192.168.0.236,1013,59,Normal
2024-11-06 20:32:53,192.168.0.147,1207,37,Port_Scan
2024-11-06 20:32:53,192.168.0.39,671,59,DDOS
2024-11-06 20:32:53,192.168.0.155,1305,65,Normal
2024-11-06 20:32:53,192.168.0.248,1480,10,Port_Scan
2024-11-06 20:32:54,192.168.0.40,990,61,DDOS
2024-11-06 20:32:54,192.168.0.154,648,94,Normal
2024-11-06 20:32:54,192.168.0.108,889,24,DDOS
2024-11-06 20:32:54,192.168.0.118,616,41,Normal
2024-11-06 20:32:55,192.168.0.177,1248,23,Normal
2024-11-06 20:32:55,192.168.0.203,600,13,Port_Scan
2024-11-06 20:32:55,192.168.0.54,574,83,Normal
2024-11-06 20:32:55,192.168.0.80,1049,45,Normal
2024-11-06 20:32:56,192.168.0.65,603,12,Port_Scan
2024-11-06 20:32:56,192.168.0.225,696,87,DDOS
2024-11-06 20:32:56,192.168.0.196,997,5,Port_Scan
2024-11-06 20:32:56,192.168.0.43,1340,36,Normal
2024-11-06 20:32:57,192.168.0.163,867,9,Normal
2024-11-06 20:32:57,192.168.0.227,649,19,Normal
2024-11-06 20:32:58,192.168.0.141,1427,98,Port_Scan
2024-11-06 20:32:58,192.168.0.201,958,72,Port_Scan
2024-11-06 20:32:59,192.168.0.131,665,99,Normal
2024-11-06 20:32:59,192.168.0.246,1186,30,Normal
2024-11-06 20:33:00,192.168.0.197,1148,30,Port_Scan
2024-11-06 20:33:00,192.168.0.75,1112,45,Normal
2024-11-06 20:33:41,192.168.0.80,904,94,DDOS
2024-11-06 20:33:41,192.168.0.183,1479,51,DDOS
2024-11-06 20:33:42,192.168.0.149,1160,88,Normal
2024-11-06 20:33:42,192.168.0.47,982,30,Port_Scan
2024-11-06 20:33:43,192.168.0.114,1286,49,DDOS
2024-11-06 20:33:43,192.168.0.152,1239,7,DDOS
2024-11-06 20:33:44,192.168.0.185,1024,99,DDOS
2024-11-06 20:33:44,192.168.0.84,712,5,DDOS
2024-11-06 20:33:45,192.168.0.201,1216,95,Port_Scan
2024-11-06 20:33:45,192.168.0.234,1454,16,DDOS
2024-11-06 20:33:46,192.168.0.23,1051,4,Port_Scan
2024-11-06 20:33:46,192.168.0.79,1298,52,Normal
2024-11-06 20:33:47,192.168.0.249,1390,76,Port_Scan
2024-11-06 20:33:47,192.168.0.231,1375,22,Port_Scan
2024-11-06 20:33:48,192.168.0.40,780,92,DDOS
2024-11-06 20:33:48,192.168.0.135,1480,9,Port_Scan
2024-11-06 20:33:49,192.168.0.195,1395,27,Port_Scan
2024-11-06 20:33:49,192.168.0.140,640,47,Normal
2024-11-06 20:33:50,192.168.0.128,1158,23,Port_Scan
2024-11-06 20:33:50,192.168.0.5,1002,6,Normal
2024-11-06 20:33:51,192.168.0.80,1026,10,Normal
2024-11-06 20:33:51,192.168.0.10,648,37,Port_Scan
2024-11-06 20:33:52,192.168.0.48,953,33,DDOS
2024-11-06 20:33:52,192.168.0.39,1379,63,DDOS
2024-11-06 20:33:53,192.168.0.232,1087,83,Port_Scan
2024-11-06 20:33:53,192.168.0.202,1467,8,DDOS
2024-11-06 20:33:54,192.168.0.248,961,96,Normal
2024-11-06 20:33:54,192.168.0.226,636,80,DDOS
2024-11-06 20:33:55,192.168.0.124,601,77,Normal
2024-11-06 20:33:55,192.168.0.12,1270,75,Normal
2024-11-06 20:33:56,192.168.0.41,1408,29,Normal
2024-11-06 20:33:56,192.168.0.127,1227,24,Normal
2024-11-06 20:33:57,192.168.0.251,909,61,Port_Scan
2024-11-06 20:33:57,192.168.0.71,964,98,Port_Scan
2024-11-06 20:33:58,192.168.0.195,1465,72,Normal
2024-11-06 20:33:58,192.168.0.192,1399,25,DDOS
2024-11-06 20:33:59,192.168.0.56,1050,95,Port_Scan
2024-11-06 20:33:59,192.168.0.1,746,48,Port_Scan
2024-11-06 20:34:00,192.168.0.253,885,54,Normal
2024-11-06 20:34:00,192.168.0.127,1087,97,DDOS
2024-11-06 20:39:15,192.168.0.114,1398,29,Port_Scan
2024-11-06 20:39:15,192.168.0.79,1295,57,Port_Scan
2024-11-06 20:39:16,192.168.0.170,775,77,DDOS
2024-11-06 20:39:16,192.168.0.83,1491,56,Normal
2024-11-06 20:39:17,192.168.0.176,1452,46,DDOS
2024-11-06 20:39:17,192.168.0.144,1314,4,Normal
2024-11-06 20:39:18,192.168.0.90,1019,31,Normal
2024-11-06 20:39:19,192.168.0.25,1003,65,Normal
2024-11-06 20:39:19,192.168.0.130,1066,60,Port_Scan
2024-11-06 20:39:20,192.168.0.86,873,34,Normal
2024-11-06 20:39:20,192.168.0.85,989,53,Normal
2024-11-06 20:39:21,192.168.0.143,1425,82,Normal
2024-11-06 20:39:21,192.168.0.127,790,71,Port_Scan
2024-11-06 20:39:22,192.168.0.170,754,5,Normal
2024-11-06 20:39:22,192.168.0.161,1376,40,Normal
2024-11-06 20:39:23,192.168.0.241,936,92,Port_Scan
2024-11-06 20:39:23,192.168.0.50,503,97,Port_Scan
2024-11-06 20:39:24,192.168.0.159,1393,42,Normal
2024-11-06 20:39:24,192.168.0.178,771,45,Normal
2024-11-06 20:39:25,192.168.0.202,1155,87,Normal
2024-11-06 20:39:25,192.168.0.212,1403,97,DDOS
2024-11-06 20:39:26,192.168.0.235,504,84,DDOS
2024-11-06 20:39:26,192.168.0.176,975,72,Normal
2024-11-06 20:39:27,192.168.0.136,1365,14,Normal
2024-11-06 20:39:27,192.168.0.98,669,30,Normal
2024-11-06 20:39:28,192.168.0.169,1080,42,DDOS
2024-11-06 20:39:28,192.168.0.34,1064,94,Port_Scan
2024-11-06 20:39:29,192.168.0.68,678,66,DDOS
2024-11-06 20:39:29,192.168.0.8,1399,74,DDOS
2024-11-06 20:39:30,192.168.0.241,765,33,DDOS
2024-11-06 20:39:30,192.168.0.52,1093,36,Normal
2024-11-06 20:39:31,192.168.0.120,1120,20,Normal
2024-11-06 20:39:31,192.168.0.135,1153,69,Port_Scan
2024-11-06 20:39:32,192.168.0.105,1199,41,Port_Scan
2024-11-06 20:39:32,192.168.0.253,503,17,DDOS
2024-11-06 20:39:33,192.168.0.203,1044,54,Port_Scan
2024-11-06 20:39:33,192.168.0.201,878,56,Normal
2024-11-06 20:39:34,192.168.0.200,607,55,DDOS
2024-11-06 20:39:34,192.168.0.108,941,99,DDOS
2024-11-06 20:39:35,192.168.0.243,1469,45,DDOS
